order_id,customer_id,rider_id,facility_id,order_date,order_time,service_type,weight_kg,base_price_per_kg,discount_pct,final_amount,payment_method,status,pickup_time,delivery_time,customer_rating,is_first_order,promo_used
ORD00792,CUST0484,RIDER055,FAC01,14-11-2024,18.12.00,Premium Care,2.1,599,10,1132.11,Credit Card,Completed,14-11-2024 19.46,15-11-2024 5.39,3.9,FALSE,FALSE
ORD00793,CUST0112,RIDER050,FAC06,02-09-2023,22.17.37,Dry Clean,5.6,399,0,2234.4,UPI,Completed,03-09-2023 0.16,03-09-2023 14.01,2.8,FALSE,FALSE
ORD00794,CUST0102,RIDER014,FAC07,09-10-2024,21.49.04,Wash & Iron,1.2,299,20,287.04,Wallet,Delayed,09-10-2024 23.02,10-10-2024 7.48,,FALSE,TRUE
ORD00795,CUST0380,RIDER039,FAC06,17-05-2023,0.02.26,Premium Care,7.4,599,10,3989.34,Debit Card,Completed,17-05-2023 1.06,17-05-2023 13.45,3.5,FALSE,TRUE
ORD00796,CUST0493,RIDER055,FAC02,29-01-2024,17.29.26,Ironing,4.3,149,0,640.7,Debit Card,Completed,29-01-2024 18.02,30-01-2024 8.43,3.4,FALSE,TRUE
ORD00797,CUST0488,RIDER018,FAC06,20-10-2024,12.17.22,Ironing,2.6,149,10,348.66,UPI,Delayed,20-10-2024 15.02,21-10-2024 5.59,,TRUE,FALSE
ORD00798,CUST0108,RIDER056,FAC05,14-03-2024,12.31.12,Wash & Fold,1.9,199,0,378.1,Debit Card,Delayed,14-03-2024 14.39,14-03-2024 23.33,,FALSE,FALSE
ORD00799,CUST0451,RIDER060,FAC02,22-11-2023,15.11.03,Dry Clean,2.2,399,0,877.8,Credit Card,Completed,22-11-2023 18.16,23-11-2023 16.13,2.6,FALSE,FALSE
ORD00800,CUST0447,RIDER010,FAC07,17-10-2023,20.39.22,Ironing,5.4,149,0,804.6,UPI,Completed,17-10-2023 22.18,18-10-2023 21.23,3.8,FALSE,FALSE
ORD00801,CUST0244,RIDER030,FAC07,12-05-2023,20.11.14,Dry Clean,1.7,399,0,678.3,Wallet,Completed,12-05-2023 21.00,13-05-2023 22.01,3.6,FALSE,FALSE
ORD00802,CUST0315,RIDER043,FAC02,01-01-2023,13.27.07,Ironing,4.3,149,20,512.56,Cash,Completed,01-01-2023 14.24,02-01-2023 9.56,3.7,FALSE,FALSE
ORD00803,CUST0207,RIDER019,FAC02,08-04-2023,17.41.48,Dry Clean,4.6,399,20,1468.32,Credit Card,Completed,08-04-2023 18.59,09-04-2023 3.39,3.1,FALSE,FALSE
ORD00804,CUST0168,RIDER028,FAC06,13-09-2023,6.01.41,Wash & Iron,5.7,299,0,1704.3,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00805,CUST0122,RIDER011,FAC07,27-01-2023,14.00.21,Wash & Iron,5.4,299,10,1453.14,Debit Card,Completed,27-01-2023 14.33,28-01-2023 10.39,2.5,FALSE,FALSE
ORD00806,CUST0144,RIDER042,FAC06,26-05-2023,19.52.52,Premium Care,3.8,599,30,1593.34,Debit Card,Completed,26-05-2023 22.33,27-05-2023 15.37,5,FALSE,FALSE
ORD00807,CUST0033,RIDER051,FAC06,08-11-2024,6.43.10,Wash & Iron,6.4,299,0,1913.6,Cash,Completed,08-11-2024 9.33,08-11-2024 23.45,4.1,FALSE,TRUE
ORD00808,CUST0224,RIDER036,FAC02,26-06-2023,9.55.04,Wash & Iron,6.8,299,0,2033.2,Wallet,Delayed,26-06-2023 11.27,27-06-2023 10.47,,FALSE,FALSE
ORD00809,CUST0270,RIDER039,FAC03,18-11-2024,21.13.58,Premium Care,2.4,599,20,1150.08,Wallet,Completed,19-11-2024 0.26,19-11-2024 12.30,4.6,FALSE,FALSE
ORD00810,CUST0326,RIDER041,FAC04,09-10-2023,16.24.02,Premium Care,2.6,599,20,1245.92,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00811,CUST0458,RIDER031,FAC08,26-11-2023,8.13.34,Dry Clean,2.9,399,30,809.97,Debit Card,Completed,26-11-2023 9.45,27-11-2023 10.55,2.8,FALSE,TRUE
ORD00812,CUST0211,RIDER009,FAC03,15-07-2023,5.06.59,Premium Care,5.7,599,0,3414.3,Cash,Delayed,15-07-2023 7.45,16-07-2023 8.08,,FALSE,FALSE
ORD00813,CUST0037,RIDER015,FAC05,18-09-2024,19.21.06,Dry Clean,3.7,399,0,1476.3,Credit Card,Completed,18-09-2024 21.13,19-09-2024 9.22,4.7,TRUE,FALSE
ORD00814,CUST0160,RIDER034,FAC02,06-06-2024,4.54.11,Dry Clean,2.4,399,0,957.6,Wallet,Completed,06-06-2024 8.03,06-06-2024 15.29,3.7,FALSE,FALSE
ORD00815,CUST0449,RIDER018,FAC01,07-04-2023,23.38.34,Premium Care,6.2,599,0,3713.8,Cash,Completed,08-04-2023 3.13,09-04-2023 1.14,4.6,FALSE,FALSE
ORD00816,CUST0375,RIDER039,FAC06,27-11-2023,19.32.54,Premium Care,2.2,599,10,1186.02,Credit Card,Completed,27-11-2023 22.42,28-11-2023 9.57,4.7,FALSE,FALSE
ORD00817,CUST0328,RIDER033,FAC06,02-12-2023,21.57.41,Wash & Iron,1.4,299,0,418.6,Cash,Completed,03-12-2023 1.24,03-12-2023 23.24,4.2,FALSE,FALSE
ORD00818,CUST0054,RIDER050,FAC08,11-01-2023,0.57.36,Wash & Fold,6,199,0,1194,Wallet,Cancelled,,,,FALSE,FALSE
ORD00819,CUST0489,RIDER007,FAC02,16-04-2024,4.21.44,Premium Care,7.1,599,10,3827.61,UPI,Completed,16-04-2024 6.58,17-04-2024 2.10,4.9,FALSE,FALSE
ORD00820,CUST0236,RIDER037,FAC01,04-07-2024,22.24.32,Premium Care,4,599,0,2396,Cash,Delayed,04-07-2024 23.02,05-07-2024 18.34,,FALSE,FALSE
ORD00821,CUST0150,RIDER059,FAC07,27-08-2024,0.05.17,Wash & Iron,5.7,299,0,1704.3,UPI,Cancelled,,,,FALSE,FALSE
ORD00822,CUST0358,RIDER041,FAC05,16-07-2023,21.50.51,Ironing,6.7,149,0,998.3,Credit Card,Completed,16-07-2023 23.18,17-07-2023 21.04,3,FALSE,FALSE
ORD00823,CUST0316,RIDER035,FAC04,08-09-2023,0.17.58,Wash & Iron,6.3,299,10,1695.33,Debit Card,Completed,08-09-2023 3.45,09-09-2023 2.50,4.6,TRUE,FALSE
ORD00824,CUST0249,RIDER023,FAC06,11-05-2024,16.14.39,Wash & Iron,3.2,299,0,956.8,Cash,Completed,11-05-2024 19.23,12-05-2024 7.44,4.7,FALSE,FALSE
ORD00825,CUST0276,RIDER012,FAC07,08-09-2023,16.40.42,Wash & Fold,1.8,199,0,358.2,Wallet,Cancelled,,,,FALSE,TRUE
ORD00826,CUST0069,RIDER059,FAC07,12-03-2023,7.49.45,Premium Care,7.4,599,10,3989.34,UPI,Completed,12-03-2023 8.50,12-03-2023 22.40,4.6,FALSE,FALSE
ORD00827,CUST0281,RIDER010,FAC05,12-09-2024,4.52.51,Ironing,5.3,149,30,552.79,UPI,Completed,12-09-2024 8.52,12-09-2024 23.55,3.7,FALSE,FALSE
ORD00828,CUST0314,RIDER031,FAC08,10-07-2023,13.41.16,Dry Clean,4.1,399,20,1308.72,Cash,Completed,10-07-2023 14.13,11-07-2023 1.39,3.9,FALSE,TRUE
ORD00829,CUST0412,RIDER052,FAC05,25-05-2023,12.22.23,Premium Care,5.1,599,10,2749.41,Cash,Completed,25-05-2023 15.29,26-05-2023 13.10,3.4,FALSE,FALSE
ORD00830,CUST0408,RIDER035,FAC03,06-09-2023,16.06.59,Premium Care,3.5,599,30,1467.55,UPI,Completed,06-09-2023 17.44,07-09-2023 17.02,5,FALSE,FALSE
ORD00831,CUST0500,RIDER036,FAC04,05-01-2024,12.23.37,Premium Care,3.2,599,20,1533.44,Cash,Cancelled,,,,FALSE,FALSE
ORD00832,CUST0287,RIDER042,FAC01,24-12-2023,11.28.27,Premium Care,4.1,599,0,2455.9,Debit Card,Completed,24-12-2023 15.18,25-12-2023 2.30,3.7,FALSE,TRUE
ORD00833,CUST0252,RIDER028,FAC03,03-10-2023,6.43.25,Wash & Fold,7.7,199,0,1532.3,Cash,Completed,03-10-2023 10.32,04-10-2023 8.03,3,FALSE,FALSE
ORD00834,CUST0349,RIDER038,FAC06,08-06-2024,0.42.57,Ironing,3.3,149,0,491.7,UPI,Cancelled,,,,FALSE,TRUE
ORD00835,CUST0376,RIDER013,FAC04,09-08-2024,0.16.17,Ironing,5.1,149,10,683.91,Wallet,Completed,09-08-2024 2.55,09-08-2024 20.54,4.4,FALSE,FALSE
ORD00836,CUST0199,RIDER052,FAC07,23-01-2023,21.41.16,Wash & Iron,6.1,299,0,1823.9,Cash,Completed,24-01-2023 1.29,24-01-2023 20.43,4.2,TRUE,FALSE
ORD00837,CUST0117,RIDER023,FAC02,16-03-2023,11.01.17,Ironing,3.5,149,10,469.35,Debit Card,Completed,16-03-2023 13.16,17-03-2023 0.23,3.6,TRUE,FALSE
ORD00838,CUST0271,RIDER001,FAC01,13-11-2024,23.21.48,Premium Care,1.4,599,0,838.6,Debit Card,Delayed,14-11-2024 1.10,14-11-2024 13.07,,FALSE,TRUE
ORD00839,CUST0112,RIDER023,FAC02,04-12-2024,1.07.35,Premium Care,4.9,599,20,2348.08,Credit Card,Completed,04-12-2024 2.17,04-12-2024 20.49,4,FALSE,FALSE
ORD00840,CUST0491,RIDER051,FAC02,02-07-2024,15.38.44,Dry Clean,4.6,399,20,1468.32,Debit Card,Completed,02-07-2024 16.15,03-07-2024 1.01,4.8,TRUE,FALSE
ORD00841,CUST0481,RIDER030,FAC07,03-04-2024,8.22.45,Premium Care,2.2,599,0,1317.8,Cash,Completed,03-04-2024 10.59,04-04-2024 13.47,4.9,FALSE,TRUE
ORD00842,CUST0470,RIDER059,FAC08,11-07-2023,5.54.50,Ironing,2,149,30,208.6,Wallet,Completed,11-07-2023 7.04,11-07-2023 22.04,2.7,FALSE,FALSE
ORD00843,CUST0165,RIDER009,FAC08,06-09-2023,23.32.31,Premium Care,4.9,599,10,2641.59,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00844,CUST0157,RIDER032,FAC05,10-11-2023,23.32.38,Wash & Iron,3.6,299,0,1076.4,UPI,Completed,11-11-2023 0.24,11-11-2023 18.43,3.8,TRUE,FALSE
ORD00845,CUST0025,RIDER020,FAC07,27-08-2023,13.07.42,Premium Care,6.2,599,0,3713.8,Credit Card,Completed,27-08-2023 15.52,28-08-2023 13.14,3.4,FALSE,FALSE
ORD00846,CUST0110,RIDER007,FAC08,15-06-2024,9.46.00,Wash & Iron,6.2,299,0,1853.8,Credit Card,Completed,15-06-2024 12.02,16-06-2024 7.23,4.7,FALSE,TRUE
ORD00847,CUST0060,RIDER060,FAC05,08-06-2023,3.31.57,Wash & Iron,2.4,299,10,645.84,UPI,Completed,08-06-2023 4.11,08-06-2023 19.51,4.8,FALSE,FALSE
ORD00848,CUST0307,RIDER016,FAC05,14-09-2023,21.38.23,Dry Clean,7.9,399,20,2521.68,Cash,Completed,15-09-2023 1.21,15-09-2023 15.53,4.2,FALSE,FALSE
ORD00849,CUST0194,RIDER018,FAC04,29-08-2023,13.57.29,Dry Clean,7.6,399,10,2729.16,Cash,Completed,29-08-2023 15.53,30-08-2023 0.43,3.1,TRUE,FALSE
ORD00850,CUST0251,RIDER005,FAC03,02-02-2023,11.11.46,Wash & Iron,1.9,299,10,511.29,Wallet,Completed,02-02-2023 13.55,03-02-2023 0.48,3.3,FALSE,FALSE
ORD00851,CUST0454,RIDER057,FAC04,12-06-2024,21.00.01,Wash & Iron,3,299,0,897,UPI,Cancelled,,,,FALSE,FALSE
ORD00852,CUST0043,RIDER049,FAC02,09-04-2023,17.35.45,Premium Care,8,599,0,4792,Credit Card,Completed,09-04-2023 18.29,10-04-2023 2.56,3.6,FALSE,FALSE
ORD00853,CUST0163,RIDER003,FAC01,10-12-2023,7.55.16,Premium Care,6.4,599,10,3450.24,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00854,CUST0259,RIDER005,FAC04,17-12-2024,0.20.20,Dry Clean,3.5,399,0,1396.5,Credit Card,Delayed,17-12-2024 1.02,17-12-2024 16.46,,FALSE,FALSE
ORD00855,CUST0281,RIDER021,FAC01,14-07-2024,3.47.23,Wash & Iron,1.2,299,0,358.8,UPI,Completed,14-07-2024 6.23,14-07-2024 18.53,4.2,FALSE,FALSE
ORD00856,CUST0196,RIDER001,FAC01,25-04-2024,11.16.58,Dry Clean,6.1,399,0,2433.9,Cash,Completed,25-04-2024 12.17,25-04-2024 21.37,4.4,TRUE,FALSE
ORD00857,CUST0198,RIDER019,FAC07,03-05-2024,0.06.39,Wash & Fold,4.9,199,0,975.1,Cash,Delayed,03-05-2024 3.29,03-05-2024 20.12,,FALSE,FALSE
ORD00858,CUST0275,RIDER057,FAC06,17-01-2024,0.44.41,Premium Care,2.8,599,30,1174.04,Credit Card,Delayed,17-01-2024 2.50,18-01-2024 2.41,,TRUE,FALSE
ORD00859,CUST0022,RIDER030,FAC07,16-05-2023,10.10.42,Wash & Iron,8,299,20,1913.6,Wallet,Completed,16-05-2023 13.16,17-05-2023 4.38,4.6,FALSE,TRUE
ORD00860,CUST0238,RIDER024,FAC06,01-05-2024,14.48.17,Ironing,2.5,149,0,372.5,Debit Card,Completed,01-05-2024 16.55,02-05-2024 9.57,4.2,TRUE,FALSE
ORD00861,CUST0281,RIDER056,FAC07,11-07-2023,1.54.18,Dry Clean,6,399,0,2394,Debit Card,Delayed,11-07-2023 4.42,12-07-2023 0.39,,FALSE,FALSE
ORD00862,CUST0212,RIDER004,FAC04,20-04-2023,18.36.35,Wash & Iron,1.8,299,10,484.38,Credit Card,Completed,20-04-2023 22.16,22-04-2023 0.13,3.3,FALSE,FALSE
ORD00863,CUST0140,RIDER048,FAC03,28-12-2024,21.13.11,Premium Care,4,599,20,1916.8,Cash,Completed,29-12-2024 0.08,29-12-2024 15.25,3.9,FALSE,TRUE
ORD00864,CUST0377,RIDER041,FAC01,03-09-2023,19.48.50,Wash & Iron,2.7,299,10,726.57,UPI,Completed,03-09-2023 21.25,04-09-2023 22.26,4.5,TRUE,TRUE
ORD00865,CUST0431,RIDER005,FAC06,31-10-2024,17.29.28,Wash & Fold,3.3,199,0,656.7,Wallet,Completed,31-10-2024 18.42,01-11-2024 4.50,4.8,FALSE,FALSE
ORD00866,CUST0084,RIDER027,FAC02,05-01-2024,0.16.11,Ironing,5.9,149,0,879.1,Wallet,Completed,05-01-2024 3.34,05-01-2024 15.12,4.8,FALSE,FALSE
ORD00867,CUST0228,RIDER007,FAC01,03-05-2024,7.29.27,Wash & Iron,5.9,299,0,1764.1,Credit Card,Completed,03-05-2024 11.24,04-05-2024 6.39,4.7,FALSE,FALSE
ORD00868,CUST0458,RIDER002,FAC08,18-08-2024,20.29.26,Wash & Fold,5.1,199,30,710.43,Wallet,Completed,19-08-2024 0.14,19-08-2024 18.08,3.4,FALSE,TRUE
ORD00869,CUST0405,RIDER043,FAC04,15-10-2023,8.42.23,Wash & Fold,2.2,199,10,394.02,Debit Card,Delayed,15-10-2023 10.35,15-10-2023 22.15,,FALSE,FALSE
ORD00870,CUST0087,RIDER024,FAC05,02-09-2024,22.51.46,Wash & Fold,3.5,199,30,487.55,Credit Card,Completed,02-09-2024 23.25,03-09-2024 23.17,3.8,FALSE,FALSE
ORD00871,CUST0222,RIDER022,FAC01,19-01-2023,5.02.03,Wash & Iron,3.2,299,0,956.8,Debit Card,Delayed,19-01-2023 6.22,19-01-2023 19.47,,FALSE,FALSE
ORD00872,CUST0103,RIDER058,FAC08,22-12-2023,19.22.13,Wash & Fold,3.3,199,0,656.7,Cash,Cancelled,,,,FALSE,FALSE
ORD00873,CUST0369,RIDER017,FAC04,29-07-2023,22.27.11,Wash & Iron,3.3,299,20,789.36,Cash,Completed,30-07-2023 0.22,30-07-2023 15.25,3.2,TRUE,FALSE
ORD00874,CUST0391,RIDER007,FAC04,05-06-2024,19.24.26,Wash & Fold,6.6,199,20,1050.72,UPI,Cancelled,,,,FALSE,TRUE
ORD00875,CUST0466,RIDER040,FAC02,20-03-2024,5.09.10,Dry Clean,6.5,399,20,2074.8,Credit Card,Completed,20-03-2024 8.11,21-03-2024 5.07,4,FALSE,FALSE
ORD00876,CUST0475,RIDER006,FAC03,05-05-2024,2.44.48,Ironing,6.5,149,0,968.5,UPI,Completed,05-05-2024 3.26,05-05-2024 14.46,4.3,TRUE,FALSE
ORD00877,CUST0102,RIDER046,FAC08,16-06-2024,12.31.44,Dry Clean,2.5,399,10,897.75,Wallet,Completed,16-06-2024 14.09,17-06-2024 7.37,4.3,FALSE,FALSE
ORD00878,CUST0278,RIDER037,FAC04,04-04-2024,16.10.34,Wash & Fold,4.1,199,0,815.9,UPI,Completed,04-04-2024 17.17,05-04-2024 4.08,4.3,TRUE,TRUE
ORD00879,CUST0112,RIDER028,FAC05,07-09-2023,15.25.54,Dry Clean,2.1,399,10,754.11,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00880,CUST0318,RIDER049,FAC07,23-05-2024,15.08.33,Ironing,3,149,0,447,UPI,Completed,23-05-2024 15.51,24-05-2024 6.31,4.2,FALSE,FALSE
ORD00881,CUST0292,RIDER017,FAC06,01-08-2024,2.10.26,Wash & Fold,3.2,199,10,573.12,Cash,Completed,01-08-2024 5.07,02-08-2024 0.56,3.4,FALSE,FALSE
ORD00882,CUST0210,RIDER030,FAC08,22-08-2023,5.00.46,Wash & Iron,3.2,299,30,669.76,Debit Card,Completed,22-08-2023 6.18,22-08-2023 17.45,4.8,FALSE,FALSE
ORD00883,CUST0163,RIDER025,FAC03,27-12-2023,2.34.30,Wash & Iron,4.2,299,0,1255.8,Cash,Completed,27-12-2023 4.32,27-12-2023 12.15,3.4,FALSE,FALSE
ORD00884,CUST0173,RIDER013,FAC01,04-12-2024,5.10.36,Dry Clean,2.1,399,20,670.32,Cash,Completed,04-12-2024 6.00,04-12-2024 20.21,3.5,FALSE,FALSE
ORD00885,CUST0250,RIDER043,FAC01,02-03-2024,16.13.40,Ironing,2.6,149,0,387.4,Debit Card,Delayed,02-03-2024 18.28,03-03-2024 11.00,,FALSE,TRUE
ORD00886,CUST0007,RIDER020,FAC03,09-09-2023,2.25.21,Wash & Iron,5.3,299,0,1584.7,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00887,CUST0066,RIDER024,FAC08,30-11-2023,5.05.30,Premium Care,1.9,599,0,1138.1,UPI,Completed,30-11-2023 6.47,30-11-2023 21.52,2.5,FALSE,FALSE
ORD00888,CUST0285,RIDER022,FAC06,11-09-2023,8.49.12,Dry Clean,7.4,399,20,2362.08,Credit Card,Delayed,11-09-2023 12.31,12-09-2023 14.36,,FALSE,FALSE
ORD00889,CUST0289,RIDER031,FAC01,30-08-2024,1.59.20,Premium Care,7.8,599,0,4672.2,Debit Card,Cancelled,,,,FALSE,TRUE
ORD00890,CUST0373,RIDER018,FAC02,05-08-2024,16.35.54,Dry Clean,5.4,399,0,2154.6,Cash,Completed,05-08-2024 18.43,06-08-2024 19.49,3.5,FALSE,FALSE
ORD00891,CUST0423,RIDER040,FAC08,06-07-2024,22.55.11,Dry Clean,3.5,399,10,1256.85,Wallet,Completed,07-07-2024 0.16,07-07-2024 19.19,2.9,FALSE,FALSE
ORD00892,CUST0152,RIDER047,FAC01,02-09-2023,0.31.16,Premium Care,7.2,599,0,4312.8,Credit Card,Delayed,02-09-2023 1.40,03-09-2023 2.31,,FALSE,FALSE
ORD00893,CUST0015,RIDER042,FAC07,12-07-2023,19.16.36,Wash & Iron,4,299,20,956.8,UPI,Completed,12-07-2023 20.49,13-07-2023 8.05,3.4,FALSE,FALSE
ORD00894,CUST0362,RIDER039,FAC08,13-12-2023,22.48.49,Wash & Iron,4.9,299,0,1465.1,Debit Card,Completed,13-12-2023 23.41,14-12-2023 12.09,2.9,TRUE,FALSE
ORD00895,CUST0014,RIDER041,FAC07,07-04-2023,5.56.31,Wash & Fold,7.1,199,0,1412.9,Debit Card,Completed,07-04-2023 6.56,08-04-2023 5.39,3.5,FALSE,FALSE
ORD00896,CUST0068,RIDER032,FAC02,27-01-2023,19.45.36,Ironing,3.3,149,10,442.53,UPI,Completed,27-01-2023 23.21,28-01-2023 8.47,2.8,TRUE,TRUE
ORD00897,CUST0253,RIDER026,FAC01,08-07-2024,11.11.57,Dry Clean,1.6,399,0,638.4,Wallet,Completed,08-07-2024 12.52,09-07-2024 4.48,3.5,FALSE,FALSE
ORD00898,CUST0029,RIDER042,FAC01,01-03-2024,17.16.41,Wash & Fold,6.7,199,0,1333.3,UPI,Completed,01-03-2024 20.26,02-03-2024 19.32,4.1,FALSE,FALSE
ORD00899,CUST0344,RIDER026,FAC01,02-02-2023,18.12.55,Dry Clean,6.3,399,20,2010.96,Wallet,Completed,02-02-2023 20.28,03-02-2023 10.47,4.4,FALSE,FALSE
ORD00900,CUST0179,RIDER045,FAC02,25-06-2024,11.20.49,Wash & Iron,4.9,299,0,1465.1,Wallet,Cancelled,,,,FALSE,FALSE
ORD00901,CUST0285,RIDER024,FAC07,05-10-2024,22.21.49,Dry Clean,3.8,399,0,1516.2,Credit Card,Completed,06-10-2024 2.04,06-10-2024 23.01,4.6,FALSE,FALSE
ORD00902,CUST0334,RIDER043,FAC07,02-06-2023,1.27.45,Ironing,7.3,149,0,1087.7,Credit Card,Delayed,02-06-2023 2.57,02-06-2023 11.41,,FALSE,TRUE
ORD00903,CUST0354,RIDER044,FAC04,16-09-2024,23.29.55,Wash & Fold,6.2,199,20,987.04,Wallet,Completed,17-09-2024 2.39,17-09-2024 23.29,4.5,FALSE,TRUE
ORD00904,CUST0425,RIDER012,FAC06,01-05-2024,7.40.43,Dry Clean,5,399,20,1596,Credit Card,Completed,01-05-2024 8.56,01-05-2024 16.23,3.7,FALSE,FALSE
ORD00905,CUST0342,RIDER055,FAC04,22-12-2023,15.34.57,Wash & Iron,5.2,299,0,1554.8,UPI,Completed,22-12-2023 17.45,23-12-2023 13.05,4,FALSE,FALSE
ORD00906,CUST0082,RIDER007,FAC01,26-04-2024,0.09.18,Wash & Fold,7,199,20,1114.4,Debit Card,Completed,26-04-2024 1.43,26-04-2024 16.43,3,FALSE,FALSE
ORD00907,CUST0073,RIDER017,FAC08,11-11-2024,18.06.44,Ironing,1.5,149,0,223.5,Credit Card,Completed,11-11-2024 19.39,12-11-2024 3.31,2.8,FALSE,FALSE
ORD00908,CUST0446,RIDER057,FAC05,07-09-2024,18.09.52,Wash & Fold,7.2,199,20,1146.24,Debit Card,Completed,07-09-2024 18.42,08-09-2024 3.44,2.6,FALSE,TRUE
ORD00909,CUST0212,RIDER012,FAC01,21-06-2024,8.06.54,Dry Clean,2.5,399,0,997.5,Wallet,Completed,21-06-2024 8.43,22-06-2024 2.20,4.7,FALSE,FALSE
ORD00910,CUST0447,RIDER013,FAC04,11-11-2024,16.49.46,Ironing,6,149,10,804.6,Cash,Completed,11-11-2024 20.08,12-11-2024 4.07,4.5,FALSE,TRUE
ORD00911,CUST0046,RIDER039,FAC06,13-03-2024,11.01.55,Wash & Iron,4.9,299,10,1318.59,Cash,Completed,13-03-2024 14.02,14-03-2024 10.58,4.6,FALSE,FALSE
ORD00912,CUST0206,RIDER024,FAC08,01-12-2024,11.09.35,Ironing,6.1,149,0,908.9,Debit Card,Completed,01-12-2024 14.13,02-12-2024 3.49,4.4,TRUE,FALSE
ORD00913,CUST0474,RIDER023,FAC08,21-11-2024,20.09.35,Wash & Iron,5.7,299,0,1704.3,Cash,Completed,21-11-2024 20.57,22-11-2024 8.47,4.4,FALSE,TRUE
ORD00914,CUST0382,RIDER011,FAC03,03-02-2023,5.01.28,Ironing,4.5,149,20,536.4,Credit Card,Delayed,03-02-2023 6.01,03-02-2023 20.26,,FALSE,FALSE
ORD00915,CUST0479,RIDER036,FAC03,01-10-2024,14.05.49,Wash & Iron,7.2,299,30,1506.96,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00916,CUST0202,RIDER015,FAC06,15-01-2024,22.58.33,Wash & Fold,3.3,199,20,525.36,Cash,Completed,16-01-2024 1.23,16-01-2024 16.49,4.2,FALSE,FALSE
ORD00917,CUST0410,RIDER007,FAC08,15-05-2024,3.12.29,Wash & Iron,2.1,299,10,565.11,Credit Card,Completed,15-05-2024 6.12,16-05-2024 7.13,4.8,FALSE,FALSE
ORD00918,CUST0016,RIDER019,FAC02,10-08-2024,1.08.37,Wash & Iron,3.1,299,0,926.9,Credit Card,Delayed,10-08-2024 1.58,10-08-2024 23.41,,FALSE,FALSE
ORD00919,CUST0306,RIDER020,FAC06,25-02-2023,9.48.08,Wash & Fold,2.8,199,30,390.04,Cash,Completed,25-02-2023 13.36,26-02-2023 8.32,3.4,FALSE,FALSE
ORD00920,CUST0016,RIDER017,FAC08,15-12-2024,5.45.37,Wash & Iron,5.4,299,0,1614.6,Cash,Delayed,15-12-2024 7.58,15-12-2024 16.11,,FALSE,FALSE
ORD00921,CUST0250,RIDER049,FAC02,25-11-2023,7.43.48,Premium Care,5.3,599,0,3174.7,Cash,Delayed,25-11-2023 9.56,25-11-2023 17.30,,FALSE,TRUE
ORD00922,CUST0283,RIDER050,FAC08,10-07-2023,14.23.31,Wash & Fold,4.2,199,10,752.22,Credit Card,Completed,10-07-2023 17.00,11-07-2023 9.05,4,TRUE,FALSE
ORD00923,CUST0411,RIDER060,FAC01,05-04-2024,22.19.10,Wash & Fold,7.5,199,0,1492.5,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00924,CUST0352,RIDER010,FAC02,17-01-2024,10.44.56,Dry Clean,7.3,399,0,2912.7,Credit Card,Completed,17-01-2024 11.23,18-01-2024 6.03,3.7,FALSE,FALSE
ORD00925,CUST0253,RIDER015,FAC08,01-08-2024,7.03.34,Dry Clean,6.4,399,0,2553.6,UPI,Completed,01-08-2024 8.20,02-08-2024 8.05,2.8,TRUE,FALSE
ORD00926,CUST0189,RIDER041,FAC02,15-04-2024,1.51.25,Premium Care,1.2,599,0,718.8,Cash,Delayed,15-04-2024 3.51,16-04-2024 1.24,,FALSE,FALSE
ORD00927,CUST0465,RIDER060,FAC03,08-03-2024,20.28.52,Wash & Iron,1.5,299,0,448.5,UPI,Delayed,08-03-2024 22.13,09-03-2024 14.17,,TRUE,TRUE
ORD00928,CUST0337,RIDER012,FAC07,26-05-2023,2.01.52,Dry Clean,4.1,399,30,1145.13,UPI,Completed,26-05-2023 4.28,26-05-2023 22.01,3.9,FALSE,TRUE
ORD00929,CUST0005,RIDER020,FAC03,14-04-2023,11.18.15,Wash & Iron,1.1,299,0,328.9,Debit Card,Completed,14-04-2023 12.11,15-04-2023 8.21,4.8,FALSE,FALSE
ORD00930,CUST0412,RIDER005,FAC03,27-05-2023,13.00.28,Wash & Iron,4.3,299,0,1285.7,Credit Card,Completed,27-05-2023 14.51,28-05-2023 10.20,4.6,TRUE,FALSE
ORD00931,CUST0186,RIDER015,FAC05,07-01-2024,0.45.25,Premium Care,7.9,599,0,4732.1,Cash,Completed,07-01-2024 2.07,08-01-2024 0.21,2.6,FALSE,FALSE
ORD00932,CUST0384,RIDER059,FAC03,29-08-2024,8.02.06,Wash & Iron,1.2,299,10,322.92,Cash,Completed,29-08-2024 9.54,30-08-2024 5.33,4,FALSE,FALSE
ORD00933,CUST0034,RIDER036,FAC02,16-05-2024,19.04.34,Dry Clean,2.7,399,0,1077.3,Credit Card,Completed,16-05-2024 22.16,17-05-2024 13.07,4.4,TRUE,FALSE
ORD00934,CUST0158,RIDER055,FAC08,07-08-2023,3.06.55,Wash & Iron,5.6,299,30,1172.08,Wallet,Completed,07-08-2023 4.40,07-08-2023 21.58,3.7,FALSE,FALSE
